"main", "143", "PizzaMaker.java:8", "Method Returned", ""
"main", "144", "PizzaMaker.java:8", "Line Step", "file=PizzaMaker.java, line=8"
"main", "145", "PizzaMaker.java:9", "Line Step", "file=PizzaMaker.java, line=9"
"main", "146", "PizzaMaker.java:9", "Method Call", "caller=PizzaMaker:2#makePizza:2, target=PizzaMaker:2#packPizza:2"
"main", "147", "PizzaMaker.java:23", "Method Entered", ""
"main", "148", "PizzaMaker.java:24", "Line Step", "file=PizzaMaker.java, line=24"
"main", "149", "PizzaMaker.java:25", "Line Step", "file=PizzaMaker.java, line=25"
"main", "150", "PizzaMaker.java:25", "Method Exit", "returner=PizzaMaker:2#packPizza:2, value=<void>"
"main", "151", "PizzaMaker.java:9", "Method Returned", ""
"main", "152", "PizzaMaker.java:11", "Line Step", "file=PizzaMaker.java, line=11"
"main", "153", "PizzaMaker.java:11", "Method Exit", "returner=PizzaMaker:2#makePizza:2, value=<void>"
"main", "154", "PizzaMakerTest.java:9", "Method Returned", ""
"main", "155", "PizzaMakerTest.java:10", "Line Step", "file=PizzaMakerTest.java, line=10"
"main", "156", "PizzaMakerTest.java:11", "Line Step", "file=PizzaMakerTest.java, line=11"
"main", "157", "SYSTEM", "Type Load", "class=InHouseAssortedPizzaMaker"
"main", "158", "PizzaMakerTest.java:11", "New Object", "object=InHouseAssortedPizzaMaker:1"
"main", "159", "PizzaMakerTest.java:11", "Method Call", "caller=PizzaMakerTest#main:1, target=InHouseAssortedPizzaMaker:1#InHouseAssortedPizzaMaker:1"
"main", "160", "InHouseAssortedPizzaMaker.java:2", "Method Entered", ""
"main", "161", "InHouseAssortedPizzaMaker.java:2", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=2"
"main", "162", "InHouseAssortedPizzaMaker.java:2", "Method Call", "caller=InHouseAssortedPizzaMaker:1#InHouseAssortedPizzaMaker:1, target=PizzaMaker:3#PizzaMaker:3"
"main", "163", "PizzaMaker.java:1", "Method Entered", ""
"main", "164", "PizzaMaker.java:1", "Line Step", "file=PizzaMaker.java, line=1"
"main", "165", "PizzaMaker.java:1", "Method Exit", "returner=PizzaMaker:3#PizzaMaker:3, value=<void>"
"main", "166", "InHouseAssortedPizzaMaker.java:2", "Method Returned", ""
"main", "167", "InHouseAssortedPizzaMaker.java:2", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=2"
"main", "168", "InHouseAssortedPizzaMaker.java:2", "Method Exit", "returner=InHouseAssortedPizzaMaker:1#InHouseAssortedPizzaMaker:1, value=<void>"
"main", "169", "PizzaMakerTest.java:11", "Method Returned", ""
"main", "170", "PizzaMakerTest.java:11", "Line Step", "file=PizzaMakerTest.java, line=11"
"main", "171", "PizzaMakerTest.java:11", "Variable Write", "context=PizzaMakerTest#main:1, inHouseAssortedPizzaMaker=InHouseAssortedPizzaMaker:1"
"main", "172", "PizzaMakerTest.java:12", "Line Step", "file=PizzaMakerTest.java, line=12"
"main", "173", "PizzaMakerTest.java:12", "Method Call", "caller=PizzaMakerTest#main:1, target=PizzaMaker:3#makePizza:3"
"main", "174", "PizzaMaker.java:2", "Method Entered", ""
"main", "175", "PizzaMaker.java:3", "Line Step", "file=PizzaMaker.java, line=3"
"main", "176", "PizzaMaker.java:3", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=PizzaMaker:3#preparePizzaDough:3"
"main", "177", "PizzaMaker.java:12", "Method Entered", ""
"main", "178", "PizzaMaker.java:13", "Line Step", "file=PizzaMaker.java, line=13"
"main", "179", "PizzaMaker.java:14", "Line Step", "file=PizzaMaker.java, line=14"
"main", "180", "PizzaMaker.java:14", "Method Exit", "returner=PizzaMaker:3#preparePizzaDough:3, value=<void>"
"main", "181", "PizzaMaker.java:3", "Method Returned", ""
"main", "182", "PizzaMaker.java:4", "Line Step", "file=PizzaMaker.java, line=4"
"main", "183", "PizzaMaker.java:4", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=PizzaMaker:3#preBakeCrust:3"
"main", "184", "PizzaMaker.java:15", "Method Entered", ""
"main", "185", "PizzaMaker.java:16", "Line Step", "file=PizzaMaker.java, line=16"
"main", "186", "PizzaMaker.java:17", "Line Step", "file=PizzaMaker.java, line=17"
"main", "187", "PizzaMaker.java:17", "Method Exit", "returner=PizzaMaker:3#preBakeCrust:3, value=<void>"
"main", "188", "PizzaMaker.java:4", "Method Returned", ""
"main", "189", "PizzaMaker.java:5", "Line Step", "file=PizzaMaker.java, line=5"
"main", "190", "PizzaMaker.java:5", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=InHouseAssortedPizzaMaker:1#prepareIngredients:1"
"main", "191", "InHouseAssortedPizzaMaker.java:5", "Method Entered", ""
"main", "192", "InHouseAssortedPizzaMaker.java:6", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=6"
"main", "193", "InHouseAssortedPizzaMaker.java:7", "Line Step", "file=InHouseAssortedPizzaMaker.java, line=7"
"main", "194", "InHouseAssortedPizzaMaker.java:7", "Method Exit", "returner=InHouseAssortedPizzaMaker:1#prepareIngredients:1, value=<void>"
"main", "195", "PizzaMaker.java:5", "Method Returned", ""
"main", "196", "PizzaMaker.java:6", "Line Step", "file=PizzaMaker.java, line=6"
"main", "197", "PizzaMaker.java:6", "Method Call", "caller=PizzaMaker:3#makePizza:3, target=InHouseAssortedPizzaMaker:1#addToppings:1"
"main", "198", "InHouseAssortedPizzaMaker.java:9", "Method Entered", ""
