"main", "211", "BuilderPatternPerson.java:38", "Field Read", "context=Person:2, age"
"main", "212", "BuilderPatternPerson.java:38", "Field Read", "context=Person:2, phone"
"main", "213", "BuilderPatternPerson.java:38", "Field Read", "context=Person:2, address"
"main", "214", "BuilderPatternPerson.java:38", "Variable Write", "context=Person:2#toString:2, result=""Person: Amy, Reacher, 40, 5655, null"""
"main", "215", "BuilderPatternPerson.java:38", "Method Exit", "returner=Person:2#toString:2, value=""Person: Amy, Reacher, 40, 5655, null"""
"main", "216", "BuilderPatternPerson.java:88", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "217", "BuilderPatternPerson.java:88", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "218", "SYSTEM", "Method Returned", ""
"main", "219", "BuilderPatternPerson.java:88", "Line Step", "file=BuilderPatternPerson.java, line=88"
"main", "220", "BuilderPatternPerson.java:88", "New Object", "object=Person$PersonBuilder:3"
"main", "221", "BuilderPatternPerson.java:88", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:3#Person$PersonBuilder:3"
"main", "222", "BuilderPatternPerson.java:49", "Method Entered", ""
"main", "223", "BuilderPatternPerson.java:49", "Variable Write", "context=Person$PersonBuilder:3#Person$PersonBuilder:3, lastName=""Kal"""
"main", "224", "BuilderPatternPerson.java:49", "Variable Write", "context=Person$PersonBuilder:3#Person$PersonBuilder:3, firstName=""Mary"""
"main", "225", "BuilderPatternPerson.java:49", "Line Step", "file=BuilderPatternPerson.java, line=49"
"main", "226", "BuilderPatternPerson.java:51", "Line Step", "file=BuilderPatternPerson.java, line=51"
"main", "227", "BuilderPatternPerson.java:51", "Field Write", "context=Person$PersonBuilder:3, firstName=""Mary"""
"main", "228", "BuilderPatternPerson.java:52", "Line Step", "file=BuilderPatternPerson.java, line=52"
"main", "229", "BuilderPatternPerson.java:52", "Field Write", "context=Person$PersonBuilder:3, lastName=""Kal"""
"main", "230", "BuilderPatternPerson.java:53", "Line Step", "file=BuilderPatternPerson.java, line=53"
"main", "231", "BuilderPatternPerson.java:53", "Method Exit", "returner=Person$PersonBuilder:3#Person$PersonBuilder:3, value=<void>"
"main", "232", "BuilderPatternPerson.java:88", "Method Returned", ""
"main", "233", "BuilderPatternPerson.java:88", "Line Step", "file=BuilderPatternPerson.java, line=88"
"main", "234", "BuilderPatternPerson.java:88", "Method Call", "caller=BuilderPatternPerson#main:1, target=Person$PersonBuilder:3#build:3"
"main", "235", "BuilderPatternPerson.java:71", "Method Entered", ""
