"main", "148", "CommanderImpl.java:21", "Line Step", "file=CommanderImpl.java, line=21"
"main", "149", "CommanderImpl.java:21", "Method Call", "caller=CommanderImpl:1#startAttack:3, target=TankUnit:1#attack:2"
"main", "150", "TankUnit.java:8", "Method Entered", ""
"main", "151", "TankUnit.java:10", "Line Step", "file=TankUnit.java, line=10"
"main", "152", "TankUnit.java:10", "Field Read", "context=TankUnit:1, commander"
"main", "153", "TankUnit.java:10", "Method Call", "caller=TankUnit:1#attack:2, target=CommanderImpl:1#canAttack:3"
"main", "154", "CommanderImpl.java:16", "Method Entered", ""
"main", "155", "CommanderImpl.java:17", "Line Step", "file=CommanderImpl.java, line=17"
"main", "156", "CommanderImpl.java:17", "Field Read", "context=CommanderImpl:1, attackStatus"
"main", "157", "CommanderImpl.java:17", "Variable Write", "context=CommanderImpl:1#canAttack:3, result=true"
"main", "158", "CommanderImpl.java:17", "Method Exit", "returner=CommanderImpl:1#canAttack:3, value=true"
"main", "159", "TankUnit.java:10", "Method Returned", ""
"main", "160", "TankUnit.java:10", "Line Step", "file=TankUnit.java, line=10"
"main", "161", "TankUnit.java:12", "Line Step", "file=TankUnit.java, line=12"
"main", "162", "TankUnit.java:13", "Line Step", "file=TankUnit.java, line=13"
"main", "163", "TankUnit.java:13", "Field Read", "context=TankUnit:1, commander"
"main", "164", "TankUnit.java:13", "Method Call", "caller=TankUnit:1#attack:2, target=CommanderImpl:1#setAttackStatus:3"
"main", "165", "CommanderImpl.java:12", "Method Entered", ""
"main", "166", "CommanderImpl.java:12", "Variable Write", "context=CommanderImpl:1#setAttackStatus:3, attackStatus=false"
"main", "167", "CommanderImpl.java:13", "Line Step", "file=CommanderImpl.java, line=13"
"main", "168", "CommanderImpl.java:13", "Field Write", "context=CommanderImpl:1, attackStatus=false"
"main", "169", "CommanderImpl.java:14", "Line Step", "file=CommanderImpl.java, line=14"
"main", "170", "CommanderImpl.java:14", "Method Exit", "returner=CommanderImpl:1#setAttackStatus:3, value=<void>"
"main", "171", "TankUnit.java:13", "Method Returned", ""
"main", "172", "TankUnit.java:14", "Line Step", "file=TankUnit.java, line=14"
"main", "173", "TankUnit.java:18", "Line Step", "file=TankUnit.java, line=18"
"main", "174", "TankUnit.java:18", "Method Exit", "returner=TankUnit:1#attack:2, value=<void>"
"main", "175", "CommanderImpl.java:21", "Method Returned", ""
"main", "176", "CommanderImpl.java:22", "Line Step", "file=CommanderImpl.java, line=22"
"main", "177", "CommanderImpl.java:22", "Method Exit", "returner=CommanderImpl:1#startAttack:3, value=<void>"
"main", "178", "CommanderImplTest.java:11", "Method Returned", ""
"main", "179", "CommanderImplTest.java:13", "Line Step", "file=CommanderImplTest.java, line=13"
"main", "180", "CommanderImplTest.java:13", "Method Exit", "returner=CommanderImplTest#main:1, value=<void>"
"main", "181", "CommanderImplTest.java:4", "Method Returned", ""
"main", "182", "SYSTEM", "Thread End", ""
"SYSTEM", "183", "SYSTEM", "System End", ""
