"SYSTEM", "1", "SYSTEM", "System Start", ""
"main", "938", "ContactInfo.java:41", "Method Call", "caller=ContactInfo#printUtil:7, target=Contact:4#getName:19"
"main", "939", "ContactInfo.java:174", "Method Entered", ""
"main", "940", "ContactInfo.java:175", "Line Step", "file=ContactInfo.java, line=175"
"main", "941", "ContactInfo.java:175", "Field Read", "context=Contact:4, name"
"main", "942", "ContactInfo.java:175", "Variable Write", "context=Contact:4#getName:19, result=""Tom Tommings"""
"main", "943", "ContactInfo.java:175", "Method Exit", "returner=Contact:4#getName:19, value=""Tom Tommings"""
"main", "944", "ContactInfo.java:41", "Method Returned", ""
"main", "945", "ContactInfo.java:41", "Line Step", "file=ContactInfo.java, line=41"
"main", "946", "ContactInfo.java:41", "Variable Write", "context=ContactInfo#printUtil:7, name=""Tom Tommings"""
"main", "947", "ContactInfo.java:42", "Line Step", "file=ContactInfo.java, line=42"
"main", "948", "ContactInfo.java:42", "Method Call", "caller=ContactInfo#printUtil:7, target=Contact:4#getPhoneNumber:7"
"main", "949", "ContactInfo.java:178", "Method Entered", ""
"main", "950", "ContactInfo.java:179", "Line Step", "file=ContactInfo.java, line=179"
"main", "951", "ContactInfo.java:179", "Field Read", "context=Contact:4, phoneNumber"
"main", "952", "ContactInfo.java:179", "Variable Write", "context=Contact:4#getPhoneNumber:7, result=""0495812451"""
"main", "953", "ContactInfo.java:179", "Method Exit", "returner=Contact:4#getPhoneNumber:7, value=""0495812451"""
"main", "954", "ContactInfo.java:42", "Method Returned", ""
"main", "955", "ContactInfo.java:42", "Line Step", "file=ContactInfo.java, line=42"
"main", "956", "ContactInfo.java:42", "Variable Write", "context=ContactInfo#printUtil:7, phoneNumber=""0495812451"""
"main", "957", "ContactInfo.java:43", "Line Step", "file=ContactInfo.java, line=43"
"main", "958", "ContactInfo.java:43", "Method Call", "caller=ContactInfo#printUtil:7, target=Contact:4#getBirthYear:19"
"main", "959", "ContactInfo.java:182", "Method Entered", ""
"main", "960", "ContactInfo.java:183", "Line Step", "file=ContactInfo.java, line=183"
"main", "961", "ContactInfo.java:183", "Field Read", "context=Contact:4, birthYear"
"main", "962", "ContactInfo.java:183", "Variable Write", "context=Contact:4#getBirthYear:19, result=2001"
"main", "963", "ContactInfo.java:183", "Method Exit", "returner=Contact:4#getBirthYear:19, value=2001"
"main", "964", "ContactInfo.java:43", "Method Returned", ""
"main", "965", "ContactInfo.java:43", "Line Step", "file=ContactInfo.java, line=43"
"main", "966", "ContactInfo.java:43", "Variable Write", "context=ContactInfo#printUtil:7, birthYear=2001"
"main", "967", "ContactInfo.java:44", "Line Step", "file=ContactInfo.java, line=44"
"main", "968", "ContactInfo.java:45", "Line Step", "file=ContactInfo.java, line=45"
"main", "969", "ContactInfo.java:45", "Method Exit", "returner=ContactInfo#printUtil:7, value=<void>"
"main", "970", "ContactInfo.java:36", "Method Returned", ""
"main", "971", "ContactInfo.java:34", "Line Step", "file=ContactInfo.java, line=34"
"main", "972", "ContactInfo.java:34", "Method Call", "caller=ContactInfo#main:1, target=OldestContactIterator:1#hasNext:7"
"main", "973", "ContactInfo.java:146", "Method Entered", ""
"main", "974", "ContactInfo.java:147", "Line Step", "file=ContactInfo.java, line=147"
"main", "975", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, currentPosition"
"main", "976", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, sortedContactBook"
"main", "977", "ContactInfo.java:147", "Variable Write", "context=OldestContactIterator:1#hasNext:7, result=true"
"main", "978", "ContactInfo.java:147", "Method Exit", "returner=OldestContactIterator:1#hasNext:7, value=true"
"main", "979", "ContactInfo.java:34", "Method Returned", ""
"main", "980", "ContactInfo.java:34", "Line Step", "file=ContactInfo.java, line=34"
"main", "981", "ContactInfo.java:34", "Variable Delete", "method=ContactInfo#main:1 <name=contact,type=Contact (id=93),value=<?>,index=10>"
"main", "982", "ContactInfo.java:35", "Line Step", "file=ContactInfo.java, line=35"
"main", "983", "ContactInfo.java:35", "Method Call", "caller=ContactInfo#main:1, target=OldestContactIterator:1#next:4"
"main", "984", "ContactInfo.java:151", "Method Entered", ""
"main", "985", "ContactInfo.java:152", "Line Step", "file=ContactInfo.java, line=152"
"main", "986", "ContactInfo.java:152", "Method Call", "caller=OldestContactIterator:1#next:4, target=OldestContactIterator:1#hasNext:8"
"main", "987", "ContactInfo.java:146", "Method Entered", ""
"main", "988", "ContactInfo.java:147", "Line Step", "file=ContactInfo.java, line=147"
"main", "989", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, currentPosition"
"main", "990", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, sortedContactBook"
"main", "991", "ContactInfo.java:147", "Variable Write", "context=OldestContactIterator:1#hasNext:8, result=true"
"main", "992", "ContactInfo.java:147", "Method Exit", "returner=OldestContactIterator:1#hasNext:8, value=true"
"main", "993", "ContactInfo.java:152", "Method Returned", ""
"main", "994", "ContactInfo.java:152", "Line Step", "file=ContactInfo.java, line=152"
"main", "995", "ContactInfo.java:153", "Line Step", "file=ContactInfo.java, line=153"
"main", "996", "ContactInfo.java:153", "Field Read", "context=OldestContactIterator:1, sortedContactBook"
"main", "997", "ContactInfo.java:153", "Field Read", "context=OldestContactIterator:1, currentPosition"
"main", "998", "ContactInfo.java:153", "Field Write", "context=OldestContactIterator:1, currentPosition=4"
"main", "999", "ContactInfo.java:153", "Variable Write", "context=OldestContactIterator:1#next:4, result=Contact:2"
"main", "1000", "ContactInfo.java:153", "Method Exit", "returner=OldestContactIterator:1#next:4, value=Contact:2"
"main", "1001", "ContactInfo.java:35", "Method Returned", ""
"main", "1002", "ContactInfo.java:35", "Line Step", "file=ContactInfo.java, line=35"
"main", "1003", "ContactInfo.java:35", "Variable Write", "context=ContactInfo#main:1, contact=Contact:2"
"main", "1004", "ContactInfo.java:36", "Line Step", "file=ContactInfo.java, line=36"
"main", "1005", "ContactInfo.java:36", "Method Call", "caller=ContactInfo#main:1, target=ContactInfo#printUtil:8"
"main", "1006", "ContactInfo.java:40", "Method Entered", ""
"main", "1007", "ContactInfo.java:40", "Variable Write", "context=ContactInfo#printUtil:8, contact=Contact:2"
"main", "1008", "ContactInfo.java:41", "Line Step", "file=ContactInfo.java, line=41"
"main", "1009", "ContactInfo.java:41", "Method Call", "caller=ContactInfo#printUtil:8, target=Contact:2#getName:20"
"main", "1010", "ContactInfo.java:174", "Method Entered", ""
"main", "1011", "ContactInfo.java:175", "Line Step", "file=ContactInfo.java, line=175"
"main", "1012", "ContactInfo.java:175", "Field Read", "context=Contact:2, name"
"main", "1013", "ContactInfo.java:175", "Variable Write", "context=Contact:2#getName:20, result=""Jane Doe"""
"main", "1014", "ContactInfo.java:175", "Method Exit", "returner=Contact:2#getName:20, value=""Jane Doe"""
"main", "1015", "ContactInfo.java:41", "Method Returned", ""
"main", "1016", "ContactInfo.java:41", "Line Step", "file=ContactInfo.java, line=41"
"main", "1017", "ContactInfo.java:41", "Variable Write", "context=ContactInfo#printUtil:8, name=""Jane Doe"""
"main", "1018", "ContactInfo.java:42", "Line Step", "file=ContactInfo.java, line=42"
"main", "1019", "ContactInfo.java:42", "Method Call", "caller=ContactInfo#printUtil:8, target=Contact:2#getPhoneNumber:8"
"main", "1020", "ContactInfo.java:178", "Method Entered", ""
"main", "1021", "ContactInfo.java:179", "Line Step", "file=ContactInfo.java, line=179"
"main", "1022", "ContactInfo.java:179", "Field Read", "context=Contact:2, phoneNumber"
"main", "1023", "ContactInfo.java:179", "Variable Write", "context=Contact:2#getPhoneNumber:8, result=""0495812457"""
"main", "1024", "ContactInfo.java:179", "Method Exit", "returner=Contact:2#getPhoneNumber:8, value=""0495812457"""
"main", "1025", "ContactInfo.java:42", "Method Returned", ""
"main", "1026", "ContactInfo.java:42", "Line Step", "file=ContactInfo.java, line=42"
"main", "1027", "ContactInfo.java:42", "Variable Write", "context=ContactInfo#printUtil:8, phoneNumber=""0495812457"""
"main", "1028", "ContactInfo.java:43", "Line Step", "file=ContactInfo.java, line=43"
"main", "1029", "ContactInfo.java:43", "Method Call", "caller=ContactInfo#printUtil:8, target=Contact:2#getBirthYear:20"
"main", "1030", "ContactInfo.java:182", "Method Entered", ""
"main", "1031", "ContactInfo.java:183", "Line Step", "file=ContactInfo.java, line=183"
"main", "1032", "ContactInfo.java:183", "Field Read", "context=Contact:2, birthYear"
"main", "1033", "ContactInfo.java:183", "Variable Write", "context=Contact:2#getBirthYear:20, result=2002"
"main", "1034", "ContactInfo.java:183", "Method Exit", "returner=Contact:2#getBirthYear:20, value=2002"
"main", "1035", "ContactInfo.java:43", "Method Returned", ""
"main", "1036", "ContactInfo.java:43", "Line Step", "file=ContactInfo.java, line=43"
"main", "1037", "ContactInfo.java:43", "Variable Write", "context=ContactInfo#printUtil:8, birthYear=2002"
"main", "1038", "ContactInfo.java:44", "Line Step", "file=ContactInfo.java, line=44"
"main", "1039", "ContactInfo.java:45", "Line Step", "file=ContactInfo.java, line=45"
"main", "1040", "ContactInfo.java:45", "Method Exit", "returner=ContactInfo#printUtil:8, value=<void>"
"main", "1041", "ContactInfo.java:36", "Method Returned", ""
"main", "1042", "ContactInfo.java:34", "Line Step", "file=ContactInfo.java, line=34"
"main", "1043", "ContactInfo.java:34", "Method Call", "caller=ContactInfo#main:1, target=OldestContactIterator:1#hasNext:9"
"main", "1044", "ContactInfo.java:146", "Method Entered", ""
"main", "1045", "ContactInfo.java:147", "Line Step", "file=ContactInfo.java, line=147"
"main", "1046", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, currentPosition"
"main", "1047", "ContactInfo.java:147", "Field Read", "context=OldestContactIterator:1, sortedContactBook"
"main", "1048", "ContactInfo.java:147", "Variable Write", "context=OldestContactIterator:1#hasNext:9, result=false"
"main", "1049", "ContactInfo.java:147", "Method Exit", "returner=OldestContactIterator:1#hasNext:9, value=false"
"main", "1050", "ContactInfo.java:34", "Method Returned", ""
"main", "1051", "ContactInfo.java:34", "Line Step", "file=ContactInfo.java, line=34"
"main", "1052", "ContactInfo.java:34", "Variable Delete", "method=ContactInfo#main:1 <name=contact,type=Contact (id=93),value=<?>,index=10>"
"main", "1053", "ContactInfo.java:38", "Line Step", "file=ContactInfo.java, line=38"
"main", "1054", "ContactInfo.java:38", "Method Exit", "returner=ContactInfo#main:1, value=<void>"
"main", "1055", "ContactInfo.java:10", "Method Returned", ""
"main", "1056", "SYSTEM", "Thread End", ""
"SYSTEM", "1057", "SYSTEM", "System End", ""
